modifieddate,nombre,sinopsis,emision,fechasalida,image,categoria__nombre,genero__nombre,cantidadepisodios,promedio_puntuaciones_imdb,linkimdb
2024-07-07,DOTA Dragons Blood,"After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined.",False,2021-03-25,portada/2023/05/10/DOTA_Dragons_Blood_MID.png,Anime,Adventure,24,7.7,https://www.imdb.com/title/tt14069590/
2024-07-07,Dr. Stone,"Awakened into a world where humanity has been petrified, scientific genius Senku and his brawny friend Taiju use their skills to rebuild civilization.",False,2019-07-01,portada/2022/01/12/Dr._Stone_MID.jpeg,Anime,Adventure,57,8.1,https://www.imdb.com/title/tt9679542/
2024-07-07,Dr. Stone,"Awakened into a world where humanity has been petrified, scientific genius Senku and his brawny friend Taiju use their skills to rebuild civilization.",False,2019-07-01,portada/2022/01/12/Dr._Stone_MID.jpeg,Anime,Science Fiction,57,8.1,https://www.imdb.com/title/tt9679542/
2024-07-07,Dr. Stone,"Awakened into a world where humanity has been petrified, scientific genius Senku and his brawny friend Taiju use their skills to rebuild civilization.",False,2019-07-01,portada/2022/01/12/Dr._Stone_MID.jpeg,Anime,Shounen,57,8.1,https://www.imdb.com/title/tt9679542/
2024-07-07,Dragon Age Absolution,"Set in the Tevinter Empire, the oldest of several human nations in Thedas explore the experiences of its different inhabitants.",False,2022-12-09,portada/2023/05/10/Dragon_Age_Absolution_MID.png,Anime,Adventure,6,6.4,https://www.imdb.com/title/tt21031054/
2024-07-07,Dragon Age Absolution,"Set in the Tevinter Empire, the oldest of several human nations in Thedas explore the experiences of its different inhabitants.",False,2022-12-09,portada/2023/05/10/Dragon_Age_Absolution_MID.png,Anime,Fantasy,6,6.4,https://www.imdb.com/title/tt21031054/
2024-07-07,Dragon Age Absolution,"Set in the Tevinter Empire, the oldest of several human nations in Thedas explore the experiences of its different inhabitants.",False,2022-12-09,portada/2023/05/10/Dragon_Age_Absolution_MID.png,Anime,Action,6,6.4,https://www.imdb.com/title/tt21031054/
2024-07-07,Dragon Age Absolution,"Set in the Tevinter Empire, the oldest of several human nations in Thedas explore the experiences of its different inhabitants.",False,2022-12-09,portada/2023/05/10/Dragon_Age_Absolution_MID.png,Anime,Drama,6,6.4,https://www.imdb.com/title/tt21031054/
2024-07-07,Dragon Crisis!,"A normal high school boy Ryuji Kisaragi's peaceful life is turned into an adventure by the return of his second cousin, Eriko. Ryuji and Eriko seize a relic box from a black broker named FANG. In the box, they find a red dragon girl whom Ryuji names Rose because of her rose like ... ",False,2014-10-01,portada/2023/10/10/Dragon_Crisis.jpg,Anime,Action,12,6.0,https://www.imdb.com/title/tt1868402/
2024-07-07,Dragon Crisis!,"A normal high school boy Ryuji Kisaragi's peaceful life is turned into an adventure by the return of his second cousin, Eriko. Ryuji and Eriko seize a relic box from a black broker named FANG. In the box, they find a red dragon girl whom Ryuji names Rose because of her rose like ... ",False,2014-10-01,portada/2023/10/10/Dragon_Crisis.jpg,Anime,Supernatural,12,6.0,https://www.imdb.com/title/tt1868402/
2024-07-07,Dragon Crisis!,"A normal high school boy Ryuji Kisaragi's peaceful life is turned into an adventure by the return of his second cousin, Eriko. Ryuji and Eriko seize a relic box from a black broker named FANG. In the box, they find a red dragon girl whom Ryuji names Rose because of her rose like ... ",False,2014-10-01,portada/2023/10/10/Dragon_Crisis.jpg,Anime,Magic,12,6.0,https://www.imdb.com/title/tt1868402/
2024-07-07,Dragon Crisis!,"A normal high school boy Ryuji Kisaragi's peaceful life is turned into an adventure by the return of his second cousin, Eriko. Ryuji and Eriko seize a relic box from a black broker named FANG. In the box, they find a red dragon girl whom Ryuji names Rose because of her rose like ... ",False,2014-10-01,portada/2023/10/10/Dragon_Crisis.jpg,Anime,School,12,6.0,https://www.imdb.com/title/tt1868402/
2024-07-07,Dragon Crisis!,"A normal high school boy Ryuji Kisaragi's peaceful life is turned into an adventure by the return of his second cousin, Eriko. Ryuji and Eriko seize a relic box from a black broker named FANG. In the box, they find a red dragon girl whom Ryuji names Rose because of her rose like ... ",False,2014-10-01,portada/2023/10/10/Dragon_Crisis.jpg,Anime,Seinen,12,6.0,https://www.imdb.com/title/tt1868402/
2024-07-07,Dragon Crisis!,"A normal high school boy Ryuji Kisaragi's peaceful life is turned into an adventure by the return of his second cousin, Eriko. Ryuji and Eriko seize a relic box from a black broker named FANG. In the box, they find a red dragon girl whom Ryuji names Rose because of her rose like ... ",False,2014-10-01,portada/2023/10/10/Dragon_Crisis.jpg,Anime,Romance,12,6.0,https://www.imdb.com/title/tt1868402/
2024-07-07,Dragonaut the Resonance,"With a deadly asteroid hurtling towards Earth, sexy human Dragonauts in tight uniforms and their curvaceous dragon companions come together to create a formidable fighting force with all the right moves. Caught in the middle of this race against time are Jin - a heartbroken young... ",False,2007-10-01,portada/2023/10/10/Dragonaut_the_Resonance.jpg,Anime,Drama,25,6.2,https://www.imdb.com/title/tt1132202/
2024-07-07,Dragonaut the Resonance,"With a deadly asteroid hurtling towards Earth, sexy human Dragonauts in tight uniforms and their curvaceous dragon companions come together to create a formidable fighting force with all the right moves. Caught in the middle of this race against time are Jin - a heartbroken young... ",False,2007-10-01,portada/2023/10/10/Dragonaut_the_Resonance.jpg,Anime,Fantasy,25,6.2,https://www.imdb.com/title/tt1132202/
2024-07-07,Dragonaut the Resonance,"With a deadly asteroid hurtling towards Earth, sexy human Dragonauts in tight uniforms and their curvaceous dragon companions come together to create a formidable fighting force with all the right moves. Caught in the middle of this race against time are Jin - a heartbroken young... ",False,2007-10-01,portada/2023/10/10/Dragonaut_the_Resonance.jpg,Anime,Mecha,25,6.2,https://www.imdb.com/title/tt1132202/
2024-07-07,Dragonaut the Resonance,"With a deadly asteroid hurtling towards Earth, sexy human Dragonauts in tight uniforms and their curvaceous dragon companions come together to create a formidable fighting force with all the right moves. Caught in the middle of this race against time are Jin - a heartbroken young... ",False,2007-10-01,portada/2023/10/10/Dragonaut_the_Resonance.jpg,Anime,Romance,25,6.2,https://www.imdb.com/title/tt1132202/
2024-07-07,Dragonaut the Resonance,"With a deadly asteroid hurtling towards Earth, sexy human Dragonauts in tight uniforms and their curvaceous dragon companions come together to create a formidable fighting force with all the right moves. Caught in the middle of this race against time are Jin - a heartbroken young... ",False,2007-10-01,portada/2023/10/10/Dragonaut_the_Resonance.jpg,Anime,Action,25,6.2,https://www.imdb.com/title/tt1132202/
2024-07-07,Dragonaut the Resonance,"With a deadly asteroid hurtling towards Earth, sexy human Dragonauts in tight uniforms and their curvaceous dragon companions come together to create a formidable fighting force with all the right moves. Caught in the middle of this race against time are Jin - a heartbroken young... ",False,2007-10-01,portada/2023/10/10/Dragonaut_the_Resonance.jpg,Anime,Science Fiction,25,6.2,https://www.imdb.com/title/tt1132202/
2024-07-07,Drifters,"Various historical fighters are summoned from across time to wage war on each other, with the fate of the world in the balance.",False,2016-10-01,portada/2022/01/12/Drifters_MID.jpg,Anime,Samurai,15,7.6,https://www.imdb.com/title/tt5225764/
2024-07-07,Drifters,"Various historical fighters are summoned from across time to wage war on each other, with the fate of the world in the balance.",False,2016-10-01,portada/2022/01/12/Drifters_MID.jpg,Anime,Historical,15,7.6,https://www.imdb.com/title/tt5225764/
2024-07-07,Drifters,"Various historical fighters are summoned from across time to wage war on each other, with the fate of the world in the balance.",False,2016-10-01,portada/2022/01/12/Drifters_MID.jpg,Anime,Seinen,15,7.6,https://www.imdb.com/title/tt5225764/
2024-07-07,Drifters,"Various historical fighters are summoned from across time to wage war on each other, with the fate of the world in the balance.",False,2016-10-01,portada/2022/01/12/Drifters_MID.jpg,Anime,Comedy,15,7.6,https://www.imdb.com/title/tt5225764/
2024-07-07,Drifters,"Various historical fighters are summoned from across time to wage war on each other, with the fate of the world in the balance.",False,2016-10-01,portada/2022/01/12/Drifters_MID.jpg,Anime,Adventure,15,7.6,https://www.imdb.com/title/tt5225764/
2024-07-07,Drifters,"Various historical fighters are summoned from across time to wage war on each other, with the fate of the world in the balance.",False,2016-10-01,portada/2022/01/12/Drifters_MID.jpg,Anime,Action,15,7.6,https://www.imdb.com/title/tt5225764/
2024-07-07,Drifters,"Various historical fighters are summoned from across time to wage war on each other, with the fate of the world in the balance.",False,2016-10-01,portada/2022/01/12/Drifters_MID.jpg,Anime,Fantasy,15,7.6,https://www.imdb.com/title/tt5225764/
2024-07-07,Druaga no Tower,"A demon lord commands his forces from a tower. During the ""Summer of Anu"", they lose their power and human army invades the tower to end their threat. Adventurers who have heard about a priceless treasure hidden in the tower join the fight.",False,2008-04-01,portada/2022/01/12/Druaga_no_Tower_MID.png,Anime,Action,24,6.6,https://www.imdb.com/title/tt1216050/
2024-07-07,Druaga no Tower,"A demon lord commands his forces from a tower. During the ""Summer of Anu"", they lose their power and human army invades the tower to end their threat. Adventurers who have heard about a priceless treasure hidden in the tower join the fight.",False,2008-04-01,portada/2022/01/12/Druaga_no_Tower_MID.png,Anime,Adventure,24,6.6,https://www.imdb.com/title/tt1216050/
2024-07-07,Druaga no Tower,"A demon lord commands his forces from a tower. During the ""Summer of Anu"", they lose their power and human army invades the tower to end their threat. Adventurers who have heard about a priceless treasure hidden in the tower join the fight.",False,2008-04-01,portada/2022/01/12/Druaga_no_Tower_MID.png,Anime,Drama,24,6.6,https://www.imdb.com/title/tt1216050/
2024-07-07,Druaga no Tower,"A demon lord commands his forces from a tower. During the ""Summer of Anu"", they lose their power and human army invades the tower to end their threat. Adventurers who have heard about a priceless treasure hidden in the tower join the fight.",False,2008-04-01,portada/2022/01/12/Druaga_no_Tower_MID.png,Anime,Fantasy,24,6.6,https://www.imdb.com/title/tt1216050/
2024-07-07,Druaga no Tower,"A demon lord commands his forces from a tower. During the ""Summer of Anu"", they lose their power and human army invades the tower to end their threat. Adventurers who have heard about a priceless treasure hidden in the tower join the fight.",False,2008-04-01,portada/2022/01/12/Druaga_no_Tower_MID.png,Anime,Comedy,24,6.6,https://www.imdb.com/title/tt1216050/
2024-07-07,Druaga no Tower,"A demon lord commands his forces from a tower. During the ""Summer of Anu"", they lose their power and human army invades the tower to end their threat. Adventurers who have heard about a priceless treasure hidden in the tower join the fight.",False,2008-04-01,portada/2022/01/12/Druaga_no_Tower_MID.png,Anime,Romance,24,6.6,https://www.imdb.com/title/tt1216050/
2024-07-07,Dumbbell Nan Kilo Moteru,"When Hibiki Sakura's love for food started to show, she took up lifting weights at her local gym to slim down.",False,2019-07-01,portada/2022/01/12/Dumbbell_Nan_Kilo_Moteru_MID.jpg,Anime,Ecchi,12,7.0,https://www.imdb.com/title/tt10362632
2024-07-07,Dumbbell Nan Kilo Moteru,"When Hibiki Sakura's love for food started to show, she took up lifting weights at her local gym to slim down.",False,2019-07-01,portada/2022/01/12/Dumbbell_Nan_Kilo_Moteru_MID.jpg,Anime,Comedy,12,7.0,https://www.imdb.com/title/tt10362632
2024-07-07,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"A fateful encounter - what adventuring is all about. But for Bell Cranel, meeting a girl doesn't go quite as planned.",False,2015-08-01,portada/2022/01/12/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_MID.jpg,Anime,Action,72,7.4,https://www.imdb.com/title/tt4728568/
2024-07-07,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"A fateful encounter - what adventuring is all about. But for Bell Cranel, meeting a girl doesn't go quite as planned.",False,2015-08-01,portada/2022/01/12/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_MID.jpg,Anime,Adventure,72,7.4,https://www.imdb.com/title/tt4728568/
2024-07-07,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"A fateful encounter - what adventuring is all about. But for Bell Cranel, meeting a girl doesn't go quite as planned.",False,2015-08-01,portada/2022/01/12/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_MID.jpg,Anime,Fantasy,72,7.4,https://www.imdb.com/title/tt4728568/
2024-07-07,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"A fateful encounter - what adventuring is all about. But for Bell Cranel, meeting a girl doesn't go quite as planned.",False,2015-08-01,portada/2022/01/12/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_MID.jpg,Anime,Comedy,72,7.4,https://www.imdb.com/title/tt4728568/
2024-07-07,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"A fateful encounter - what adventuring is all about. But for Bell Cranel, meeting a girl doesn't go quite as planned.",False,2015-08-01,portada/2022/01/12/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_MID.jpg,Anime,Romance,72,7.4,https://www.imdb.com/title/tt4728568/
2024-07-07,Durarara,"Tired of his mundane life, Mikado Ryugamine decides to move to Ikebukuro, a district in Tokyo, when a friend invites him. With everything from invisible gangs to rumored beings, Ikebukuro is full of connected mysteries where people's pasts intertwine with the present.",False,2010-01-01,portada/2022/01/12/Durarara_MID.jpg,Anime,Action,60,7.8,https://www.imdb.com/title/tt1584000/
2024-07-07,Durarara,"Tired of his mundane life, Mikado Ryugamine decides to move to Ikebukuro, a district in Tokyo, when a friend invites him. With everything from invisible gangs to rumored beings, Ikebukuro is full of connected mysteries where people's pasts intertwine with the present.",False,2010-01-01,portada/2022/01/12/Durarara_MID.jpg,Anime,Mystery,60,7.8,https://www.imdb.com/title/tt1584000/
2024-07-07,Durarara,"Tired of his mundane life, Mikado Ryugamine decides to move to Ikebukuro, a district in Tokyo, when a friend invites him. With everything from invisible gangs to rumored beings, Ikebukuro is full of connected mysteries where people's pasts intertwine with the present.",False,2010-01-01,portada/2022/01/12/Durarara_MID.jpg,Anime,Supernatural,60,7.8,https://www.imdb.com/title/tt1584000/
2024-07-07,Edens Zero,"A young boy cut off from the world meets his friends and sets off on a hard, long journey to be reborn.",False,2021-04-01,portada/2022/01/26/Edens_Zero_MID.jpg,Anime,Comedy,49,7.1,https://www.imdb.com/title/tt13167196/
2024-07-07,Edens Zero,"A young boy cut off from the world meets his friends and sets off on a hard, long journey to be reborn.",False,2021-04-01,portada/2022/01/26/Edens_Zero_MID.jpg,Anime,Action,49,7.1,https://www.imdb.com/title/tt13167196/
2024-07-07,Edens Zero,"A young boy cut off from the world meets his friends and sets off on a hard, long journey to be reborn.",False,2021-04-01,portada/2022/01/26/Edens_Zero_MID.jpg,Anime,Fantasy,49,7.1,https://www.imdb.com/title/tt13167196/
2024-07-07,Edens Zero,"A young boy cut off from the world meets his friends and sets off on a hard, long journey to be reborn.",False,2021-04-01,portada/2022/01/26/Edens_Zero_MID.jpg,Anime,Adventure,49,7.1,https://www.imdb.com/title/tt13167196/
2024-07-07,Edens Zero,"A young boy cut off from the world meets his friends and sets off on a hard, long journey to be reborn.",False,2021-04-01,portada/2022/01/26/Edens_Zero_MID.jpg,Anime,Science Fiction,49,7.1,https://www.imdb.com/title/tt13167196/
2024-07-07,Edens Zero,"A young boy cut off from the world meets his friends and sets off on a hard, long journey to be reborn.",False,2021-04-01,portada/2022/01/26/Edens_Zero_MID.jpg,Anime,Shounen,49,7.1,https://www.imdb.com/title/tt13167196/
2024-07-07,Ef a Tales of Melodies,"A story of love, heartbreak and youth, as the stories of 6 different characters, which seem initially unrelated, begin to intertwine.",False,2007-10-01,portada/2022/01/26/Ef_a_Tales_MID.jpg,Anime,Drama,24,7.4,https://www.imdb.com/title/tt1132203/
2024-07-07,Ef a Tales of Melodies,"A story of love, heartbreak and youth, as the stories of 6 different characters, which seem initially unrelated, begin to intertwine.",False,2007-10-01,portada/2022/01/26/Ef_a_Tales_MID.jpg,Anime,Psychologic,24,7.4,https://www.imdb.com/title/tt1132203/
2024-07-07,Ef a Tales of Melodies,"A story of love, heartbreak and youth, as the stories of 6 different characters, which seem initially unrelated, begin to intertwine.",False,2007-10-01,portada/2022/01/26/Ef_a_Tales_MID.jpg,Anime,School,24,7.4,https://www.imdb.com/title/tt1132203/
2024-07-07,Ef a Tales of Melodies,"A story of love, heartbreak and youth, as the stories of 6 different characters, which seem initially unrelated, begin to intertwine.",False,2007-10-01,portada/2022/01/26/Ef_a_Tales_MID.jpg,Anime,Seinen,24,7.4,https://www.imdb.com/title/tt1132203/
2024-07-07,Ef a Tales of Melodies,"A story of love, heartbreak and youth, as the stories of 6 different characters, which seem initially unrelated, begin to intertwine.",False,2007-10-01,portada/2022/01/26/Ef_a_Tales_MID.jpg,Anime,Romance,24,7.4,https://www.imdb.com/title/tt1132203/
2024-07-07,Ef a Tales of Melodies,"A story of love, heartbreak and youth, as the stories of 6 different characters, which seem initially unrelated, begin to intertwine.",False,2007-10-01,portada/2022/01/26/Ef_a_Tales_MID.jpg,Anime,Mystery,24,7.4,https://www.imdb.com/title/tt1132203/
2024-07-07,Ef a Tales of Melodies,"A story of love, heartbreak and youth, as the stories of 6 different characters, which seem initially unrelated, begin to intertwine.",False,2007-10-01,portada/2022/01/26/Ef_a_Tales_MID.jpg,Anime,Comedy,24,7.4,https://www.imdb.com/title/tt1132203/
2024-07-07,Ef a Tales of Melodies,"A story of love, heartbreak and youth, as the stories of 6 different characters, which seem initially unrelated, begin to intertwine.",False,2007-10-01,portada/2022/01/26/Ef_a_Tales_MID.jpg,Anime,Supernatural,24,7.4,https://www.imdb.com/title/tt1132203/
2024-07-07,Elfen Lied,"Two university students come across a seemingly harmless girl named Lucy, unaware that she's actually a mutant serial killer with a split personality.",False,2004-07-01,portada/2022/01/26/Elfen_Lied_MID.jpg,Anime,Terror,13,7.9,https://www.imdb.com/title/tt0480489/
2024-07-07,Elfen Lied,"Two university students come across a seemingly harmless girl named Lucy, unaware that she's actually a mutant serial killer with a split personality.",False,2004-07-01,portada/2022/01/26/Elfen_Lied_MID.jpg,Anime,Action,13,7.9,https://www.imdb.com/title/tt0480489/
2024-07-07,Elfen Lied,"Two university students come across a seemingly harmless girl named Lucy, unaware that she's actually a mutant serial killer with a split personality.",False,2004-07-01,portada/2022/01/26/Elfen_Lied_MID.jpg,Anime,Psychologic,13,7.9,https://www.imdb.com/title/tt0480489/
2024-07-07,Elfen Lied,"Two university students come across a seemingly harmless girl named Lucy, unaware that she's actually a mutant serial killer with a split personality.",False,2004-07-01,portada/2022/01/26/Elfen_Lied_MID.jpg,Anime,Drama,13,7.9,https://www.imdb.com/title/tt0480489/
2024-07-07,Elfen Lied,"Two university students come across a seemingly harmless girl named Lucy, unaware that she's actually a mutant serial killer with a split personality.",False,2004-07-01,portada/2022/01/26/Elfen_Lied_MID.jpg,Anime,Supernatural,13,7.9,https://www.imdb.com/title/tt0480489/
2024-07-07,Elfen Lied,"Two university students come across a seemingly harmless girl named Lucy, unaware that she's actually a mutant serial killer with a split personality.",False,2004-07-01,portada/2022/01/26/Elfen_Lied_MID.jpg,Anime,Romance,13,7.9,https://www.imdb.com/title/tt0480489/
2024-07-07,Elfen Lied,"Two university students come across a seemingly harmless girl named Lucy, unaware that she's actually a mutant serial killer with a split personality.",False,2004-07-01,portada/2022/01/26/Elfen_Lied_MID.jpg,Anime,Seinen,13,7.9,https://www.imdb.com/title/tt0480489/
2024-07-07,Enen no Shouboutai,A superhuman firefighter force is formed to deal with supernatural fire incidents.,False,2019-07-01,portada/2022/01/26/Enen_no_Shouboutai_MID.jpg,Anime,Action,48,7.6,https://www.imdb.com/title/tt9307686/
2024-07-07,Enen no Shouboutai,A superhuman firefighter force is formed to deal with supernatural fire incidents.,False,2019-07-01,portada/2022/01/26/Enen_no_Shouboutai_MID.jpg,Anime,Shounen,48,7.6,https://www.imdb.com/title/tt9307686/
2024-07-07,Enen no Shouboutai,A superhuman firefighter force is formed to deal with supernatural fire incidents.,False,2019-07-01,portada/2022/01/26/Enen_no_Shouboutai_MID.jpg,Anime,Science Fiction,48,7.6,https://www.imdb.com/title/tt9307686/
2024-07-07,Erementar Gerad,"After a routine raid, the rookie sky pirate Cou finds a most unusual cargo in his mates' cargo hold: Ren, an ""Edel Reid"", a race prized by humans for granting special combat power to their partners through ""Reacting"". He quickly discovers, however, that Ren is even more prized th... ",False,2005-04-01,portada/2023/10/10/Erementar_Gerad.jpg,Anime,Magic,26,6.8,https://www.imdb.com/title/tt0959544/
2024-07-07,Erementar Gerad,"After a routine raid, the rookie sky pirate Cou finds a most unusual cargo in his mates' cargo hold: Ren, an ""Edel Reid"", a race prized by humans for granting special combat power to their partners through ""Reacting"". He quickly discovers, however, that Ren is even more prized th... ",False,2005-04-01,portada/2023/10/10/Erementar_Gerad.jpg,Anime,Adventure,26,6.8,https://www.imdb.com/title/tt0959544/
2024-07-07,Erementar Gerad,"After a routine raid, the rookie sky pirate Cou finds a most unusual cargo in his mates' cargo hold: Ren, an ""Edel Reid"", a race prized by humans for granting special combat power to their partners through ""Reacting"". He quickly discovers, however, that Ren is even more prized th... ",False,2005-04-01,portada/2023/10/10/Erementar_Gerad.jpg,Anime,Super powers,26,6.8,https://www.imdb.com/title/tt0959544/
2024-07-07,Erementar Gerad,"After a routine raid, the rookie sky pirate Cou finds a most unusual cargo in his mates' cargo hold: Ren, an ""Edel Reid"", a race prized by humans for granting special combat power to their partners through ""Reacting"". He quickly discovers, however, that Ren is even more prized th... ",False,2005-04-01,portada/2023/10/10/Erementar_Gerad.jpg,Anime,Fantasy,26,6.8,https://www.imdb.com/title/tt0959544/
2024-07-07,Erementar Gerad,"After a routine raid, the rookie sky pirate Cou finds a most unusual cargo in his mates' cargo hold: Ren, an ""Edel Reid"", a race prized by humans for granting special combat power to their partners through ""Reacting"". He quickly discovers, however, that Ren is even more prized th... ",False,2005-04-01,portada/2023/10/10/Erementar_Gerad.jpg,Anime,Comedy,26,6.8,https://www.imdb.com/title/tt0959544/
2024-07-07,Erementar Gerad,"After a routine raid, the rookie sky pirate Cou finds a most unusual cargo in his mates' cargo hold: Ren, an ""Edel Reid"", a race prized by humans for granting special combat power to their partners through ""Reacting"". He quickly discovers, however, that Ren is even more prized th... ",False,2005-04-01,portada/2023/10/10/Erementar_Gerad.jpg,Anime,Romance,26,6.8,https://www.imdb.com/title/tt0959544/
2024-07-07,Ergo Proxy,"In a post-apocalyptic future humans live in peace with androids in a domed city. However, a strange series of murders has intruded into bored inspector Re-l Mayer's life.",False,2006-02-01,portada/2022/01/26/Ergo_Proxy_MID.jpg,Anime,Mystery,23,7.9,https://www.imdb.com/title/tt0791205/
2024-07-07,Ergo Proxy,"In a post-apocalyptic future humans live in peace with androids in a domed city. However, a strange series of murders has intruded into bored inspector Re-l Mayer's life.",False,2006-02-01,portada/2022/01/26/Ergo_Proxy_MID.jpg,Anime,Psychologic,23,7.9,https://www.imdb.com/title/tt0791205/
2024-07-07,Ergo Proxy,"In a post-apocalyptic future humans live in peace with androids in a domed city. However, a strange series of murders has intruded into bored inspector Re-l Mayer's life.",False,2006-02-01,portada/2022/01/26/Ergo_Proxy_MID.jpg,Anime,Science Fiction,23,7.9,https://www.imdb.com/title/tt0791205/
2024-07-07,Eromanga-sensei,A young writer who works with an anonymous artist discovers that the artist is his little sister.,False,2017-04-01,portada/2022/01/26/Eromanga-sensei_MID.png,Anime,Drama,14,5.5,https://www.imdb.com/title/tt6783056/
2024-07-07,Eromanga-sensei,A young writer who works with an anonymous artist discovers that the artist is his little sister.,False,2017-04-01,portada/2022/01/26/Eromanga-sensei_MID.png,Anime,Comedy,14,5.5,https://www.imdb.com/title/tt6783056/
2024-07-07,Eromanga-sensei,A young writer who works with an anonymous artist discovers that the artist is his little sister.,False,2017-04-01,portada/2022/01/26/Eromanga-sensei_MID.png,Anime,Romance,14,5.5,https://www.imdb.com/title/tt6783056/
2024-07-07,Evangelion,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.,False,1995-10-01,portada/2022/01/26/Evangelion_MID.jpg,Anime,Mecha,31,8.5,https://www.imdb.com/title/tt0112159/
2024-07-07,Evangelion,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.,False,1995-10-01,portada/2022/01/26/Evangelion_MID.jpg,Anime,Action,31,8.5,https://www.imdb.com/title/tt0112159/
2024-07-07,Evangelion,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.,False,1995-10-01,portada/2022/01/26/Evangelion_MID.jpg,Anime,Psychologic,31,8.5,https://www.imdb.com/title/tt0112159/
2024-07-07,Evangelion,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.,False,1995-10-01,portada/2022/01/26/Evangelion_MID.jpg,Anime,Science Fiction,31,8.5,https://www.imdb.com/title/tt0112159/
2024-07-07,Evangelion,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.,False,1995-10-01,portada/2022/01/26/Evangelion_MID.jpg,Anime,Dementia,31,8.5,https://www.imdb.com/title/tt0112159/
2024-07-07,Evangelion,A teenage boy finds himself recruited as a member of an elite team of pilots by his father.,False,1995-10-01,portada/2022/01/26/Evangelion_MID.jpg,Anime,Drama,31,8.5,https://www.imdb.com/title/tt0112159/
2024-07-07,Evil or Live,"Diagnosed as ""Internet addiction"", a disease that spreads only among young people, Hibiki was sent to a rehabilitation school called ""Elite Reeducation Academy"", Surrounded by darkness, Hibiki has to make a choice, Evil or Live?",False,2017-10-10,portada/2023/05/10/Evil_or_Live_MID.jpg,Anime,Terror,12,5.2,https://www.imdb.com/title/tt7918846/
2024-07-07,Fairy Tail,"Lucy, an aspiring Celestial Wizard, becomes a friend and ally to powerful wizards Natsu, Gray, and Erza, who are part of the (in)famous wizard guild, Fairy Tail.",False,2009-10-01,portada/2022/01/26/Fairy_Tail_MID.jpg,Anime,Adventure,328,7.9,https://www.imdb.com/title/tt1528406/
2024-07-07,Fairy Tail,"Lucy, an aspiring Celestial Wizard, becomes a friend and ally to powerful wizards Natsu, Gray, and Erza, who are part of the (in)famous wizard guild, Fairy Tail.",False,2009-10-01,portada/2022/01/26/Fairy_Tail_MID.jpg,Anime,Fantasy,328,7.9,https://www.imdb.com/title/tt1528406/
2024-07-07,Fairy Tail,"Lucy, an aspiring Celestial Wizard, becomes a friend and ally to powerful wizards Natsu, Gray, and Erza, who are part of the (in)famous wizard guild, Fairy Tail.",False,2009-10-01,portada/2022/01/26/Fairy_Tail_MID.jpg,Anime,Action,328,7.9,https://www.imdb.com/title/tt1528406/
2024-07-07,Fairy Tail,"Lucy, an aspiring Celestial Wizard, becomes a friend and ally to powerful wizards Natsu, Gray, and Erza, who are part of the (in)famous wizard guild, Fairy Tail.",False,2009-10-01,portada/2022/01/26/Fairy_Tail_MID.jpg,Anime,Shounen,328,7.9,https://www.imdb.com/title/tt1528406/
2024-07-07,Fairy Tail,"Lucy, an aspiring Celestial Wizard, becomes a friend and ally to powerful wizards Natsu, Gray, and Erza, who are part of the (in)famous wizard guild, Fairy Tail.",False,2009-10-01,portada/2022/01/26/Fairy_Tail_MID.jpg,Anime,Comedy,328,7.9,https://www.imdb.com/title/tt1528406/
2024-07-07,Fairy Tail,"Lucy, an aspiring Celestial Wizard, becomes a friend and ally to powerful wizards Natsu, Gray, and Erza, who are part of the (in)famous wizard guild, Fairy Tail.",False,2009-10-01,portada/2022/01/26/Fairy_Tail_MID.jpg,Anime,Magic,328,7.9,https://www.imdb.com/title/tt1528406/
2024-07-07,Fate,Seven chosen mages and their summoned heroic spirits fight against each other to try and win the Holy Grail: a magical device that can grant any wish.,False,2006-01-01,portada/2022/01/26/Fate_MID.jpg,Anime,Magic,126,8.2,https://www.imdb.com/title/tt2051178/
2024-07-07,Fate,Seven chosen mages and their summoned heroic spirits fight against each other to try and win the Holy Grail: a magical device that can grant any wish.,False,2006-01-01,portada/2022/01/26/Fate_MID.jpg,Anime,Action,126,8.2,https://www.imdb.com/title/tt2051178/
